state,university,citizenship,sex,date,staff
Malaysia,All Universities,all,both,2014-01-01,31917
Malaysia,All Universities,all,both,2015-01-01,31877
Malaysia,All Universities,all,both,2016-01-01,31712
Malaysia,All Universities,all,both,2017-01-01,31740
Malaysia,All Universities,all,both,2018-01-01,31528
Malaysia,All Universities,all,both,2019-01-01,31626
Malaysia,All Universities,all,both,2020-01-01,31508
Malaysia,All Universities,all,both,2021-01-01,31568
Malaysia,All Universities,all,both,2022-01-01,31392
Malaysia,All Universities,all,both,2023-01-01,31631
Malaysia,All Universities,all,female,2014-01-01,16872
Malaysia,All Universities,all,female,2015-01-01,17081
Malaysia,All Universities,all,female,2016-01-01,17298
Malaysia,All Universities,all,female,2017-01-01,17490
Malaysia,All Universities,all,female,2018-01-01,17503
Malaysia,All Universities,all,female,2019-01-01,17657
Malaysia,All Universities,all,female,2020-01-01,17818
Malaysia,All Universities,all,female,2021-01-01,18005
Malaysia,All Universities,all,female,2022-01-01,18025
Malaysia,All Universities,all,female,2023-01-01,18250
Malaysia,All Universities,all,male,2014-01-01,15045
Malaysia,All Universities,all,male,2015-01-01,14796
Malaysia,All Universities,all,male,2016-01-01,14414
Malaysia,All Universities,all,male,2017-01-01,14250
Malaysia,All Universities,all,male,2018-01-01,14025
Malaysia,All Universities,all,male,2019-01-01,13969
Malaysia,All Universities,all,male,2020-01-01,13690
Malaysia,All Universities,all,male,2021-01-01,13563
Malaysia,All Universities,all,male,2022-01-01,13367
Malaysia,All Universities,all,male,2023-01-01,13381
Malaysia,All Universities,citizen,both,2014-01-01,29487
Malaysia,All Universities,citizen,both,2015-01-01,29678
Malaysia,All Universities,citizen,both,2016-01-01,29993
Malaysia,All Universities,citizen,both,2017-01-01,30200
Malaysia,All Universities,citizen,both,2018-01-01,30076
Malaysia,All Universities,citizen,both,2019-01-01,30154
Malaysia,All Universities,citizen,both,2020-01-01,30220
Malaysia,All Universities,citizen,both,2021-01-01,30380
Malaysia,All Universities,citizen,both,2022-01-01,30238
Malaysia,All Universities,citizen,both,2023-01-01,30432
Malaysia,All Universities,citizen,female,2014-01-01,16264
Malaysia,All Universities,citizen,female,2015-01-01,16508
Malaysia,All Universities,citizen,female,2016-01-01,16907
Malaysia,All Universities,citizen,female,2017-01-01,17130
Malaysia,All Universities,citizen,female,2018-01-01,17181
Malaysia,All Universities,citizen,female,2019-01-01,17335
Malaysia,All Universities,citizen,female,2020-01-01,17544
Malaysia,All Universities,citizen,female,2021-01-01,17751
Malaysia,All Universities,citizen,female,2022-01-01,17780
Malaysia,All Universities,citizen,female,2023-01-01,17981
Malaysia,All Universities,citizen,male,2014-01-01,13223
Malaysia,All Universities,citizen,male,2015-01-01,13170
Malaysia,All Universities,citizen,male,2016-01-01,13086
Malaysia,All Universities,citizen,male,2017-01-01,13070
Malaysia,All Universities,citizen,male,2018-01-01,12895
Malaysia,All Universities,citizen,male,2019-01-01,12819
Malaysia,All Universities,citizen,male,2020-01-01,12676
Malaysia,All Universities,citizen,male,2021-01-01,12629
Malaysia,All Universities,citizen,male,2022-01-01,12458
Malaysia,All Universities,citizen,male,2023-01-01,12451
Malaysia,All Universities,non_citizen,both,2014-01-01,2430
Malaysia,All Universities,non_citizen,both,2015-01-01,2199
Malaysia,All Universities,non_citizen,both,2016-01-01,1719
Malaysia,All Universities,non_citizen,both,2017-01-01,1540
Malaysia,All Universities,non_citizen,both,2018-01-01,1452
Malaysia,All Universities,non_citizen,both,2019-01-01,1472
Malaysia,All Universities,non_citizen,both,2020-01-01,1288
Malaysia,All Universities,non_citizen,both,2021-01-01,1188
Malaysia,All Universities,non_citizen,both,2022-01-01,1154
Malaysia,All Universities,non_citizen,both,2023-01-01,1199
Malaysia,All Universities,non_citizen,female,2014-01-01,608
Malaysia,All Universities,non_citizen,female,2015-01-01,573
Malaysia,All Universities,non_citizen,female,2016-01-01,391
Malaysia,All Universities,non_citizen,female,2017-01-01,360
Malaysia,All Universities,non_citizen,female,2018-01-01,322
Malaysia,All Universities,non_citizen,female,2019-01-01,322
Malaysia,All Universities,non_citizen,female,2020-01-01,274
Malaysia,All Universities,non_citizen,female,2021-01-01,254
Malaysia,All Universities,non_citizen,female,2022-01-01,245
Malaysia,All Universities,non_citizen,female,2023-01-01,269
Malaysia,All Universities,non_citizen,male,2014-01-01,1822
Malaysia,All Universities,non_citizen,male,2015-01-01,1626
Malaysia,All Universities,non_citizen,male,2016-01-01,1328
Malaysia,All Universities,non_citizen,male,2017-01-01,1180
Malaysia,All Universities,non_citizen,male,2018-01-01,1130
Malaysia,All Universities,non_citizen,male,2019-01-01,1150
Malaysia,All Universities,non_citizen,male,2020-01-01,1014
Malaysia,All Universities,non_citizen,male,2021-01-01,934
Malaysia,All Universities,non_citizen,male,2022-01-01,909
Malaysia,All Universities,non_citizen,male,2023-01-01,930
Johor,All Universities,all,both,2014-01-01,3081
Johor,All Universities,all,both,2015-01-01,3071
Johor,All Universities,all,both,2016-01-01,2889
Johor,All Universities,all,both,2017-01-01,2902
Johor,All Universities,all,both,2018-01-01,2821
Johor,All Universities,all,both,2019-01-01,2819
Johor,All Universities,all,both,2020-01-01,2789
Johor,All Universities,all,both,2021-01-01,2782
Johor,All Universities,all,both,2022-01-01,2766
Johor,All Universities,all,both,2023-01-01,2783
Johor,All Universities,all,female,2014-01-01,1274
Johor,All Universities,all,female,2015-01-01,1285
Johor,All Universities,all,female,2016-01-01,1258
Johor,All Universities,all,female,2017-01-01,1280
Johor,All Universities,all,female,2018-01-01,1267
Johor,All Universities,all,female,2019-01-01,1285
Johor,All Universities,all,female,2020-01-01,1283
Johor,All Universities,all,female,2021-01-01,1318
Johor,All Universities,all,female,2022-01-01,1344
Johor,All Universities,all,female,2023-01-01,1374
Johor,All Universities,all,male,2014-01-01,1807
Johor,All Universities,all,male,2015-01-01,1786
Johor,All Universities,all,male,2016-01-01,1631
Johor,All Universities,all,male,2017-01-01,1622
Johor,All Universities,all,male,2018-01-01,1554
Johor,All Universities,all,male,2019-01-01,1534
Johor,All Universities,all,male,2020-01-01,1506
Johor,All Universities,all,male,2021-01-01,1464
Johor,All Universities,all,male,2022-01-01,1422
Johor,All Universities,all,male,2023-01-01,1409
Johor,All Universities,citizen,both,2014-01-01,2879
Johor,All Universities,citizen,both,2015-01-01,2869
Johor,All Universities,citizen,both,2016-01-01,2772
Johor,All Universities,citizen,both,2017-01-01,2800
Johor,All Universities,citizen,both,2018-01-01,2722
Johor,All Universities,citizen,both,2019-01-01,2715
Johor,All Universities,citizen,both,2020-01-01,2671
Johor,All Universities,citizen,both,2021-01-01,2687
Johor,All Universities,citizen,both,2022-01-01,2680
Johor,All Universities,citizen,both,2023-01-01,2692
Johor,All Universities,citizen,female,2014-01-01,1249
Johor,All Universities,citizen,female,2015-01-01,1261
Johor,All Universities,citizen,female,2016-01-01,1239
Johor,All Universities,citizen,female,2017-01-01,1261
Johor,All Universities,citizen,female,2018-01-01,1247
Johor,All Universities,citizen,female,2019-01-01,1268
Johor,All Universities,citizen,female,2020-01-01,1264
Johor,All Universities,citizen,female,2021-01-01,1302
Johor,All Universities,citizen,female,2022-01-01,1328
Johor,All Universities,citizen,female,2023-01-01,1359
Johor,All Universities,citizen,male,2014-01-01,1630
Johor,All Universities,citizen,male,2015-01-01,1608
Johor,All Universities,citizen,male,2016-01-01,1533
Johor,All Universities,citizen,male,2017-01-01,1539
Johor,All Universities,citizen,male,2018-01-01,1475
Johor,All Universities,citizen,male,2019-01-01,1447
Johor,All Universities,citizen,male,2020-01-01,1407
Johor,All Universities,citizen,male,2021-01-01,1385
Johor,All Universities,citizen,male,2022-01-01,1352
Johor,All Universities,citizen,male,2023-01-01,1333
Johor,All Universities,non_citizen,both,2014-01-01,202
Johor,All Universities,non_citizen,both,2015-01-01,202
Johor,All Universities,non_citizen,both,2016-01-01,117
Johor,All Universities,non_citizen,both,2017-01-01,102
Johor,All Universities,non_citizen,both,2018-01-01,99
Johor,All Universities,non_citizen,both,2019-01-01,104
Johor,All Universities,non_citizen,both,2020-01-01,118
Johor,All Universities,non_citizen,both,2021-01-01,95
Johor,All Universities,non_citizen,both,2022-01-01,86
Johor,All Universities,non_citizen,both,2023-01-01,91
Johor,All Universities,non_citizen,female,2014-01-01,25
Johor,All Universities,non_citizen,female,2015-01-01,24
Johor,All Universities,non_citizen,female,2016-01-01,19
Johor,All Universities,non_citizen,female,2017-01-01,19
Johor,All Universities,non_citizen,female,2018-01-01,20
Johor,All Universities,non_citizen,female,2019-01-01,17
Johor,All Universities,non_citizen,female,2020-01-01,19
Johor,All Universities,non_citizen,female,2021-01-01,16
Johor,All Universities,non_citizen,female,2022-01-01,16
Johor,All Universities,non_citizen,female,2023-01-01,15
Johor,All Universities,non_citizen,male,2014-01-01,177
Johor,All Universities,non_citizen,male,2015-01-01,178
Johor,All Universities,non_citizen,male,2016-01-01,98
Johor,All Universities,non_citizen,male,2017-01-01,83
Johor,All Universities,non_citizen,male,2018-01-01,79
Johor,All Universities,non_citizen,male,2019-01-01,87
Johor,All Universities,non_citizen,male,2020-01-01,99
Johor,All Universities,non_citizen,male,2021-01-01,79
Johor,All Universities,non_citizen,male,2022-01-01,70
Johor,All Universities,non_citizen,male,2023-01-01,76
Selangor,All Universities,all,both,2014-01-01,14991
Selangor,All Universities,all,both,2015-01-01,14872
Selangor,All Universities,all,both,2016-01-01,14748
Selangor,All Universities,all,both,2017-01-01,14797
Selangor,All Universities,all,both,2018-01-01,14690
Selangor,All Universities,all,both,2019-01-01,14695
Selangor,All Universities,all,both,2020-01-01,14814
Selangor,All Universities,all,both,2021-01-01,14788
Selangor,All Universities,all,both,2022-01-01,14712
Selangor,All Universities,all,both,2023-01-01,14758
Selangor,All Universities,all,female,2014-01-01,8876
Selangor,All Universities,all,female,2015-01-01,8924
Selangor,All Universities,all,female,2016-01-01,8932
Selangor,All Universities,all,female,2017-01-01,9042
Selangor,All Universities,all,female,2018-01-01,8994
Selangor,All Universities,all,female,2019-01-01,9036
Selangor,All Universities,all,female,2020-01-01,9211
Selangor,All Universities,all,female,2021-01-01,9264
Selangor,All Universities,all,female,2022-01-01,9268
Selangor,All Universities,all,female,2023-01-01,9315
Selangor,All Universities,all,male,2014-01-01,6115
Selangor,All Universities,all,male,2015-01-01,5948
Selangor,All Universities,all,male,2016-01-01,5816
Selangor,All Universities,all,male,2017-01-01,5755
Selangor,All Universities,all,male,2018-01-01,5696
Selangor,All Universities,all,male,2019-01-01,5659
Selangor,All Universities,all,male,2020-01-01,5603
Selangor,All Universities,all,male,2021-01-01,5524
Selangor,All Universities,all,male,2022-01-01,5444
Selangor,All Universities,all,male,2023-01-01,5443
Selangor,All Universities,citizen,both,2014-01-01,14078
Selangor,All Universities,citizen,both,2015-01-01,14037
Selangor,All Universities,citizen,both,2016-01-01,14183
Selangor,All Universities,citizen,both,2017-01-01,14295
Selangor,All Universities,citizen,both,2018-01-01,14194
Selangor,All Universities,citizen,both,2019-01-01,14194
Selangor,All Universities,citizen,both,2020-01-01,14423
Selangor,All Universities,citizen,both,2021-01-01,14427
Selangor,All Universities,citizen,both,2022-01-01,14350
Selangor,All Universities,citizen,both,2023-01-01,14390
Selangor,All Universities,citizen,female,2014-01-01,8603
Selangor,All Universities,citizen,female,2015-01-01,8671
Selangor,All Universities,citizen,female,2016-01-01,8822
Selangor,All Universities,citizen,female,2017-01-01,8949
Selangor,All Universities,citizen,female,2018-01-01,8906
Selangor,All Universities,citizen,female,2019-01-01,8947
Selangor,All Universities,citizen,female,2020-01-01,9143
Selangor,All Universities,citizen,female,2021-01-01,9202
Selangor,All Universities,citizen,female,2022-01-01,9206
Selangor,All Universities,citizen,female,2023-01-01,9249
Selangor,All Universities,citizen,male,2014-01-01,5475
Selangor,All Universities,citizen,male,2015-01-01,5366
Selangor,All Universities,citizen,male,2016-01-01,5361
Selangor,All Universities,citizen,male,2017-01-01,5346
Selangor,All Universities,citizen,male,2018-01-01,5288
Selangor,All Universities,citizen,male,2019-01-01,5247
Selangor,All Universities,citizen,male,2020-01-01,5280
Selangor,All Universities,citizen,male,2021-01-01,5225
Selangor,All Universities,citizen,male,2022-01-01,5144
Selangor,All Universities,citizen,male,2023-01-01,5141
Selangor,All Universities,non_citizen,both,2014-01-01,913
Selangor,All Universities,non_citizen,both,2015-01-01,835
Selangor,All Universities,non_citizen,both,2016-01-01,565
Selangor,All Universities,non_citizen,both,2017-01-01,502
Selangor,All Universities,non_citizen,both,2018-01-01,496
Selangor,All Universities,non_citizen,both,2019-01-01,501
Selangor,All Universities,non_citizen,both,2020-01-01,391
Selangor,All Universities,non_citizen,both,2021-01-01,361
Selangor,All Universities,non_citizen,both,2022-01-01,362
Selangor,All Universities,non_citizen,both,2023-01-01,368
Selangor,All Universities,non_citizen,female,2014-01-01,273
Selangor,All Universities,non_citizen,female,2015-01-01,253
Selangor,All Universities,non_citizen,female,2016-01-01,110
Selangor,All Universities,non_citizen,female,2017-01-01,93
Selangor,All Universities,non_citizen,female,2018-01-01,88
Selangor,All Universities,non_citizen,female,2019-01-01,89
Selangor,All Universities,non_citizen,female,2020-01-01,68
Selangor,All Universities,non_citizen,female,2021-01-01,62
Selangor,All Universities,non_citizen,female,2022-01-01,62
Selangor,All Universities,non_citizen,female,2023-01-01,66
Selangor,All Universities,non_citizen,male,2014-01-01,640
Selangor,All Universities,non_citizen,male,2015-01-01,582
Selangor,All Universities,non_citizen,male,2016-01-01,455
Selangor,All Universities,non_citizen,male,2017-01-01,409
Selangor,All Universities,non_citizen,male,2018-01-01,408
Selangor,All Universities,non_citizen,male,2019-01-01,412
Selangor,All Universities,non_citizen,male,2020-01-01,323
Selangor,All Universities,non_citizen,male,2021-01-01,299
Selangor,All Universities,non_citizen,male,2022-01-01,300
Selangor,All Universities,non_citizen,male,2023-01-01,302
Terengganu,All Universities,all,both,2014-01-01,1231
Terengganu,All Universities,all,both,2015-01-01,1250
Terengganu,All Universities,all,both,2016-01-01,1267
Terengganu,All Universities,all,both,2017-01-01,1255
Terengganu,All Universities,all,both,2018-01-01,1328
Terengganu,All Universities,all,both,2019-01-01,1410
Terengganu,All Universities,all,both,2020-01-01,1379
Terengganu,All Universities,all,both,2021-01-01,1386
Terengganu,All Universities,all,both,2022-01-01,1438
Terengganu,All Universities,all,both,2023-01-01,1420
Terengganu,All Universities,all,female,2014-01-01,629
Terengganu,All Universities,all,female,2015-01-01,643
Terengganu,All Universities,all,female,2016-01-01,671
Terengganu,All Universities,all,female,2017-01-01,679
Terengganu,All Universities,all,female,2018-01-01,701
Terengganu,All Universities,all,female,2019-01-01,760
Terengganu,All Universities,all,female,2020-01-01,759
Terengganu,All Universities,all,female,2021-01-01,774
Terengganu,All Universities,all,female,2022-01-01,795
Terengganu,All Universities,all,female,2023-01-01,802
Terengganu,All Universities,all,male,2014-01-01,602
Terengganu,All Universities,all,male,2015-01-01,607
Terengganu,All Universities,all,male,2016-01-01,596
Terengganu,All Universities,all,male,2017-01-01,576
Terengganu,All Universities,all,male,2018-01-01,627
Terengganu,All Universities,all,male,2019-01-01,650
Terengganu,All Universities,all,male,2020-01-01,620
Terengganu,All Universities,all,male,2021-01-01,612
Terengganu,All Universities,all,male,2022-01-01,643
Terengganu,All Universities,all,male,2023-01-01,618
Terengganu,All Universities,citizen,both,2014-01-01,1123
Terengganu,All Universities,citizen,both,2015-01-01,1151
Terengganu,All Universities,citizen,both,2016-01-01,1183
Terengganu,All Universities,citizen,both,2017-01-01,1183
Terengganu,All Universities,citizen,both,2018-01-01,1215
Terengganu,All Universities,citizen,both,2019-01-01,1291
Terengganu,All Universities,citizen,both,2020-01-01,1271
Terengganu,All Universities,citizen,both,2021-01-01,1289
Terengganu,All Universities,citizen,both,2022-01-01,1326
Terengganu,All Universities,citizen,both,2023-01-01,1322
Terengganu,All Universities,citizen,female,2014-01-01,602
Terengganu,All Universities,citizen,female,2015-01-01,621
Terengganu,All Universities,citizen,female,2016-01-01,653
Terengganu,All Universities,citizen,female,2017-01-01,664
Terengganu,All Universities,citizen,female,2018-01-01,679
Terengganu,All Universities,citizen,female,2019-01-01,736
Terengganu,All Universities,citizen,female,2020-01-01,735
Terengganu,All Universities,citizen,female,2021-01-01,751
Terengganu,All Universities,citizen,female,2022-01-01,769
Terengganu,All Universities,citizen,female,2023-01-01,778
Terengganu,All Universities,citizen,male,2014-01-01,521
Terengganu,All Universities,citizen,male,2015-01-01,530
Terengganu,All Universities,citizen,male,2016-01-01,530
Terengganu,All Universities,citizen,male,2017-01-01,519
Terengganu,All Universities,citizen,male,2018-01-01,536
Terengganu,All Universities,citizen,male,2019-01-01,555
Terengganu,All Universities,citizen,male,2020-01-01,536
Terengganu,All Universities,citizen,male,2021-01-01,538
Terengganu,All Universities,citizen,male,2022-01-01,557
Terengganu,All Universities,citizen,male,2023-01-01,544
Terengganu,All Universities,non_citizen,both,2014-01-01,108
Terengganu,All Universities,non_citizen,both,2015-01-01,99
Terengganu,All Universities,non_citizen,both,2016-01-01,84
Terengganu,All Universities,non_citizen,both,2017-01-01,72
Terengganu,All Universities,non_citizen,both,2018-01-01,113
Terengganu,All Universities,non_citizen,both,2019-01-01,119
Terengganu,All Universities,non_citizen,both,2020-01-01,108
Terengganu,All Universities,non_citizen,both,2021-01-01,97
Terengganu,All Universities,non_citizen,both,2022-01-01,112
Terengganu,All Universities,non_citizen,both,2023-01-01,98
Terengganu,All Universities,non_citizen,female,2014-01-01,27
Terengganu,All Universities,non_citizen,female,2015-01-01,22
Terengganu,All Universities,non_citizen,female,2016-01-01,18
Terengganu,All Universities,non_citizen,female,2017-01-01,15
Terengganu,All Universities,non_citizen,female,2018-01-01,22
Terengganu,All Universities,non_citizen,female,2019-01-01,24
Terengganu,All Universities,non_citizen,female,2020-01-01,24
Terengganu,All Universities,non_citizen,female,2021-01-01,23
Terengganu,All Universities,non_citizen,female,2022-01-01,26
Terengganu,All Universities,non_citizen,female,2023-01-01,24
Terengganu,All Universities,non_citizen,male,2014-01-01,81
Terengganu,All Universities,non_citizen,male,2015-01-01,77
Terengganu,All Universities,non_citizen,male,2016-01-01,66
Terengganu,All Universities,non_citizen,male,2017-01-01,57
Terengganu,All Universities,non_citizen,male,2018-01-01,91
Terengganu,All Universities,non_citizen,male,2019-01-01,95
Terengganu,All Universities,non_citizen,male,2020-01-01,84
Terengganu,All Universities,non_citizen,male,2021-01-01,74
Terengganu,All Universities,non_citizen,male,2022-01-01,86
Terengganu,All Universities,non_citizen,male,2023-01-01,74
W.P. Kuala Lumpur,All Universities,all,both,2014-01-01,2800
W.P. Kuala Lumpur,All Universities,all,both,2015-01-01,2543
W.P. Kuala Lumpur,All Universities,all,both,2016-01-01,2623
W.P. Kuala Lumpur,All Universities,all,both,2017-01-01,2600
W.P. Kuala Lumpur,All Universities,all,both,2018-01-01,2470
W.P. Kuala Lumpur,All Universities,all,both,2019-01-01,2491
W.P. Kuala Lumpur,All Universities,all,both,2020-01-01,2427
W.P. Kuala Lumpur,All Universities,all,both,2021-01-01,2489
W.P. Kuala Lumpur,All Universities,all,both,2022-01-01,2428
W.P. Kuala Lumpur,All Universities,all,both,2023-01-01,2586
W.P. Kuala Lumpur,All Universities,all,female,2014-01-01,1356
W.P. Kuala Lumpur,All Universities,all,female,2015-01-01,1288
W.P. Kuala Lumpur,All Universities,all,female,2016-01-01,1352
W.P. Kuala Lumpur,All Universities,all,female,2017-01-01,1366
W.P. Kuala Lumpur,All Universities,all,female,2018-01-01,1342
W.P. Kuala Lumpur,All Universities,all,female,2019-01-01,1344
W.P. Kuala Lumpur,All Universities,all,female,2020-01-01,1312
W.P. Kuala Lumpur,All Universities,all,female,2021-01-01,1356
W.P. Kuala Lumpur,All Universities,all,female,2022-01-01,1321
W.P. Kuala Lumpur,All Universities,all,female,2023-01-01,1398
W.P. Kuala Lumpur,All Universities,all,male,2014-01-01,1444
W.P. Kuala Lumpur,All Universities,all,male,2015-01-01,1255
W.P. Kuala Lumpur,All Universities,all,male,2016-01-01,1271
W.P. Kuala Lumpur,All Universities,all,male,2017-01-01,1234
W.P. Kuala Lumpur,All Universities,all,male,2018-01-01,1128
W.P. Kuala Lumpur,All Universities,all,male,2019-01-01,1147
W.P. Kuala Lumpur,All Universities,all,male,2020-01-01,1115
W.P. Kuala Lumpur,All Universities,all,male,2021-01-01,1133
W.P. Kuala Lumpur,All Universities,all,male,2022-01-01,1107
W.P. Kuala Lumpur,All Universities,all,male,2023-01-01,1188
W.P. Kuala Lumpur,All Universities,citizen,both,2014-01-01,2376
W.P. Kuala Lumpur,All Universities,citizen,both,2015-01-01,2245
W.P. Kuala Lumpur,All Universities,citizen,both,2016-01-01,2312
W.P. Kuala Lumpur,All Universities,citizen,both,2017-01-01,2306
W.P. Kuala Lumpur,All Universities,citizen,both,2018-01-01,2254
W.P. Kuala Lumpur,All Universities,citizen,both,2019-01-01,2245
W.P. Kuala Lumpur,All Universities,citizen,both,2020-01-01,2211
W.P. Kuala Lumpur,All Universities,citizen,both,2021-01-01,2283
W.P. Kuala Lumpur,All Universities,citizen,both,2022-01-01,2229
W.P. Kuala Lumpur,All Universities,citizen,both,2023-01-01,2320
W.P. Kuala Lumpur,All Universities,citizen,female,2014-01-01,1257
W.P. Kuala Lumpur,All Universities,citizen,female,2015-01-01,1208
W.P. Kuala Lumpur,All Universities,citizen,female,2016-01-01,1267
W.P. Kuala Lumpur,All Universities,citizen,female,2017-01-01,1272
W.P. Kuala Lumpur,All Universities,citizen,female,2018-01-01,1275
W.P. Kuala Lumpur,All Universities,citizen,female,2019-01-01,1265
W.P. Kuala Lumpur,All Universities,citizen,female,2020-01-01,1249
W.P. Kuala Lumpur,All Universities,citizen,female,2021-01-01,1294
W.P. Kuala Lumpur,All Universities,citizen,female,2022-01-01,1257
W.P. Kuala Lumpur,All Universities,citizen,female,2023-01-01,1312
W.P. Kuala Lumpur,All Universities,citizen,male,2014-01-01,1119
W.P. Kuala Lumpur,All Universities,citizen,male,2015-01-01,1037
W.P. Kuala Lumpur,All Universities,citizen,male,2016-01-01,1045
W.P. Kuala Lumpur,All Universities,citizen,male,2017-01-01,1034
W.P. Kuala Lumpur,All Universities,citizen,male,2018-01-01,979
W.P. Kuala Lumpur,All Universities,citizen,male,2019-01-01,980
W.P. Kuala Lumpur,All Universities,citizen,male,2020-01-01,962
W.P. Kuala Lumpur,All Universities,citizen,male,2021-01-01,989
W.P. Kuala Lumpur,All Universities,citizen,male,2022-01-01,972
W.P. Kuala Lumpur,All Universities,citizen,male,2023-01-01,1008
W.P. Kuala Lumpur,All Universities,non_citizen,both,2014-01-01,424
W.P. Kuala Lumpur,All Universities,non_citizen,both,2015-01-01,298
W.P. Kuala Lumpur,All Universities,non_citizen,both,2016-01-01,311
W.P. Kuala Lumpur,All Universities,non_citizen,both,2017-01-01,294
W.P. Kuala Lumpur,All Universities,non_citizen,both,2018-01-01,216
W.P. Kuala Lumpur,All Universities,non_citizen,both,2019-01-01,246
W.P. Kuala Lumpur,All Universities,non_citizen,both,2020-01-01,216
W.P. Kuala Lumpur,All Universities,non_citizen,both,2021-01-01,206
W.P. Kuala Lumpur,All Universities,non_citizen,both,2022-01-01,199
W.P. Kuala Lumpur,All Universities,non_citizen,both,2023-01-01,266
W.P. Kuala Lumpur,All Universities,non_citizen,female,2014-01-01,99
W.P. Kuala Lumpur,All Universities,non_citizen,female,2015-01-01,80
W.P. Kuala Lumpur,All Universities,non_citizen,female,2016-01-01,85
W.P. Kuala Lumpur,All Universities,non_citizen,female,2017-01-01,94
W.P. Kuala Lumpur,All Universities,non_citizen,female,2018-01-01,67
W.P. Kuala Lumpur,All Universities,non_citizen,female,2019-01-01,79
W.P. Kuala Lumpur,All Universities,non_citizen,female,2020-01-01,63
W.P. Kuala Lumpur,All Universities,non_citizen,female,2021-01-01,62
W.P. Kuala Lumpur,All Universities,non_citizen,female,2022-01-01,64
W.P. Kuala Lumpur,All Universities,non_citizen,female,2023-01-01,86
W.P. Kuala Lumpur,All Universities,non_citizen,male,2014-01-01,325
W.P. Kuala Lumpur,All Universities,non_citizen,male,2015-01-01,218
W.P. Kuala Lumpur,All Universities,non_citizen,male,2016-01-01,226
W.P. Kuala Lumpur,All Universities,non_citizen,male,2017-01-01,200
W.P. Kuala Lumpur,All Universities,non_citizen,male,2018-01-01,149
W.P. Kuala Lumpur,All Universities,non_citizen,male,2019-01-01,167
W.P. Kuala Lumpur,All Universities,non_citizen,male,2020-01-01,153
W.P. Kuala Lumpur,All Universities,non_citizen,male,2021-01-01,144
W.P. Kuala Lumpur,All Universities,non_citizen,male,2022-01-01,135
W.P. Kuala Lumpur,All Universities,non_citizen,male,2023-01-01,180
Johor,Universiti Teknologi Malaysia (UTM),all,both,2014-01-01,2006
Johor,Universiti Teknologi Malaysia (UTM),all,both,2015-01-01,1965
Johor,Universiti Teknologi Malaysia (UTM),all,both,2016-01-01,1833
Johor,Universiti Teknologi Malaysia (UTM),all,both,2017-01-01,1849
Johor,Universiti Teknologi Malaysia (UTM),all,both,2018-01-01,1746
Johor,Universiti Teknologi Malaysia (UTM),all,both,2019-01-01,1724
Johor,Universiti Teknologi Malaysia (UTM),all,both,2020-01-01,1697
Johor,Universiti Teknologi Malaysia (UTM),all,both,2021-01-01,1661
Johor,Universiti Teknologi Malaysia (UTM),all,both,2022-01-01,1633
Johor,Universiti Teknologi Malaysia (UTM),all,both,2023-01-01,1654
Johor,Universiti Teknologi Malaysia (UTM),all,female,2014-01-01,792
Johor,Universiti Teknologi Malaysia (UTM),all,female,2015-01-01,784
Johor,Universiti Teknologi Malaysia (UTM),all,female,2016-01-01,765
Johor,Universiti Teknologi Malaysia (UTM),all,female,2017-01-01,780
Johor,Universiti Teknologi Malaysia (UTM),all,female,2018-01-01,758
Johor,Universiti Teknologi Malaysia (UTM),all,female,2019-01-01,767
Johor,Universiti Teknologi Malaysia (UTM),all,female,2020-01-01,770
Johor,Universiti Teknologi Malaysia (UTM),all,female,2021-01-01,783
Johor,Universiti Teknologi Malaysia (UTM),all,female,2022-01-01,803
Johor,Universiti Teknologi Malaysia (UTM),all,female,2023-01-01,826
Johor,Universiti Teknologi Malaysia (UTM),all,male,2014-01-01,1214
Johor,Universiti Teknologi Malaysia (UTM),all,male,2015-01-01,1181
Johor,Universiti Teknologi Malaysia (UTM),all,male,2016-01-01,1068
Johor,Universiti Teknologi Malaysia (UTM),all,male,2017-01-01,1069
Johor,Universiti Teknologi Malaysia (UTM),all,male,2018-01-01,988
Johor,Universiti Teknologi Malaysia (UTM),all,male,2019-01-01,957
Johor,Universiti Teknologi Malaysia (UTM),all,male,2020-01-01,927
Johor,Universiti Teknologi Malaysia (UTM),all,male,2021-01-01,878
Johor,Universiti Teknologi Malaysia (UTM),all,male,2022-01-01,830
Johor,Universiti Teknologi Malaysia (UTM),all,male,2023-01-01,828
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2014-01-01,1836
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2015-01-01,1798
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2016-01-01,1740
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2017-01-01,1765
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2018-01-01,1668
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2019-01-01,1655
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2020-01-01,1620
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2021-01-01,1607
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2022-01-01,1587
Johor,Universiti Teknologi Malaysia (UTM),citizen,both,2023-01-01,1598
Johor,Universiti Teknologi Malaysia (UTM),citizen,female,2014-01-01,772
Johor,Universiti Teknologi Malaysia (UTM),citizen,female,2015-01-01,765
